bvmc_id,nombre,wikidata_uri,pais,sexo,imagen,ano_nacimiento,ano_fallecimiento,generos
10019,Antonio María Claret,http://www.wikidata.org/entity/Q162973,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Antonio%20Marie%20Claret.jpg,1807,1870,
13786,Ezra Pound,http://www.wikidata.org/entity/Q163366,Estados Unidos,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Ezra%20Pound.jpg,1885,1972,ópera
65031,Pedro Mártir de Anglería,http://www.wikidata.org/entity/Q163381,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Martyr%20d%27Anghiera03a.jpg,1457,1526,
359,Pedro Mártir de Anglería,http://www.wikidata.org/entity/Q163381,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Peter%20Martyr%20d%27Anghiera03a.jpg,1457,1526,
7748,Sixto IV,http://www.wikidata.org/entity/Q163514,,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Sisto%204.gif,1414,1484,
24088,Gabriele Paleotti,http://www.wikidata.org/entity/Q163858,,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Gabriele%20Paleotti.jpg,1522,1597,
65551,Francisco Javier,http://www.wikidata.org/entity/Q163900,Reino de Navarra,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Franciscus%20de%20Xabier.jpg,1506,1552,
65551,Francisco Javier,http://www.wikidata.org/entity/Q163900,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Franciscus%20de%20Xabier.jpg,1506,1552,
69542,Alexander Pope,http://www.wikidata.org/entity/Q164047,Reino de Inglaterra,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Alexander%20Pope%20by%20Michael%20Dahl.jpg,1688,1744,poesía
69542,Alexander Pope,http://www.wikidata.org/entity/Q164047,Reino de Gran Bretaña,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Alexander%20Pope%20by%20Michael%20Dahl.jpg,1688,1744,poesía
72959,Pierre Louis Maupertuis,http://www.wikidata.org/entity/Q164374,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/PierreLouisMaupertuis.jpg,1698,1759,
71590,Sergio Leone,http://www.wikidata.org/entity/Q164562,Italia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Sergio%20Leone.jpg,1929,1989,spaghetti western
41495,Paulo Freire,http://www.wikidata.org/entity/Q164797,México,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Paulo%20Freire.jpg,1921,1997,
20957,Girolamo Savonarola,http://www.wikidata.org/entity/Q164823,Ducado de Ferrara,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Girolamo%20Savonarola.jpg,1452,1498,
20957,Girolamo Savonarola,http://www.wikidata.org/entity/Q164823,República de Florencia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Girolamo%20Savonarola.jpg,1452,1498,
15392,Manuel Scorza,http://www.wikidata.org/entity/Q164967,Perú,masculino,,1928,1983,novela
256,Juan de la Cueva de Garoza,http://www.wikidata.org/entity/Q164964,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Juan%20de%20la%20Cueva%20%281543-1612%29.jpg,1543,1612,teatro#poesía
72,Lope de Vega,http://www.wikidata.org/entity/Q165257,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/LopedeVega.jpg,1562,1635,teatro#poesía
30295,Jacques Prévert,http://www.wikidata.org/entity/Q165274,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Jacques%20Pr%C3%A9vert%20en%201961%20dans%20le%20film%20Mon%20fr%C3%A8re%20Jacques%20par%20Pierre%20Pr%C3%A9vert.jpg,1900,1977,
74425,Eduardo Paolozzi,http://www.wikidata.org/entity/Q165397,Reino Unido,masculino,,1924,2005,arte abstracto
18636,Juan XXII,http://www.wikidata.org/entity/Q165568,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Papa%20Ioannes%20Vicesimus%20Secundus.jpg,1244,1334,
55045,Rodión Shchedrín,http://www.wikidata.org/entity/Q165706,Rusia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Scedrin-Plisecka1.JPG,1932,,sinfonía#ópera
55045,Rodión Shchedrín,http://www.wikidata.org/entity/Q165706,Lituania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Scedrin-Plisecka1.JPG,1932,,sinfonía#ópera
9663,Giorgos Seferis,http://www.wikidata.org/entity/Q165823,Grecia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Giorgos%20Seferis%201963.jpg,1900,1971,
14806,"James Fitz-James, I duque de Berwick",http://www.wikidata.org/entity/Q166023,Reino Unido,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/James%20FitzStuart%2C%20Duke%20of%20Berwick.png,1670,1734,
14806,"James Fitz-James, I duque de Berwick",http://www.wikidata.org/entity/Q166023,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/James%20FitzStuart%2C%20Duke%20of%20Berwick.png,1670,1734,
14806,"James Fitz-James, I duque de Berwick",http://www.wikidata.org/entity/Q166023,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/James%20FitzStuart%2C%20Duke%20of%20Berwick.png,1670,1734,
17075,Cardenal Mazarino,http://www.wikidata.org/entity/Q166056,Reino de Nápoles,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Cardinal%20Mazarin.jpg,1602,1661,
17075,Cardenal Mazarino,http://www.wikidata.org/entity/Q166056,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Cardinal%20Mazarin.jpg,1602,1661,
1583,Ugo Foscolo,http://www.wikidata.org/entity/Q166234,República de Venecia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Ugo%20Foscolo.jpg,1778,1827,
1583,Ugo Foscolo,http://www.wikidata.org/entity/Q166234,Italia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Ugo%20Foscolo.jpg,1778,1827,
2414,Philipp Otto Runge,http://www.wikidata.org/entity/Q166585,Alemania,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Philipp%20Otto%20Runge%20005.jpg,1777,1810,pintura de historia
42375,César Aira,http://www.wikidata.org/entity/Q166590,Argentina,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Cesar%20Aira%20Wikipedia.jpg,1949,,
30453,Isidoro de Sevilla,http://www.wikidata.org/entity/Q166876,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Isidor%20von%20Sevilla.jpeg,560,636,
33710,Antonio Belaúnde Moreyra,http://www.wikidata.org/entity/Q5576793,Perú,masculino,,1927,2013,
12512,Juan Lozano Santa,http://www.wikidata.org/entity/Q5578149,,masculino,,1731,1808,
2777,Luis Benjamín Cisneros,http://www.wikidata.org/entity/Q5580374,Perú,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Luis%20benjamin%20cisneros.jpg,1837,1904,novela
45848,Josep Armengou i Feliu,http://www.wikidata.org/entity/Q5391521,España,masculino,,1910,1976,
42122,Agustín de Figueroa,http://www.wikidata.org/entity/Q5392202,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Agust%C3%ADn%20de%20Figueroa%201928.jpg,1903,1988,dramaturgia
36770,Justo Arteaga Alemparte,http://www.wikidata.org/entity/Q5394049,Chile,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Justo%20Arteaga%20Alemparte.jpg,1834,1882,
74562,José de Maturana,http://www.wikidata.org/entity/Q5394143,Argentina,masculino,,1884,1917,poesía
11726,Enrique Lafuente Ferrari,http://www.wikidata.org/entity/Q5396028,España,masculino,,1898,1985,
4391,José Antonio Millán,http://www.wikidata.org/entity/Q5399696,España,masculino,,1954,,
74403,Ramón de Valladares y Saavedra,http://www.wikidata.org/entity/Q5400654,España,masculino,,1824,1901,
13510,Francesc Carreras,http://www.wikidata.org/entity/Q5401802,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Frances%20Carreras%20Candi%20Estatua.JPG,1862,1937,
30843,Felipe Scío de San Miguel,http://www.wikidata.org/entity/Q5405048,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Piarist.svg,1738,1796,
34165,Rafael Morales,http://www.wikidata.org/entity/Q5405617,España,masculino,,1919,2005,poesía
6996,Juan José de Eguiara y Eguren,http://www.wikidata.org/entity/Q5406461,México,masculino,,1696,1763,
56044,Emilio Gutiérrez Gamero,http://www.wikidata.org/entity/Q5407568,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Emilio%20Guti%C3%A9rrez%20Gamero%2C%20de%20Kaulak.jpg,1844,1936,novela
9177,Federico García Godoy,http://www.wikidata.org/entity/Q5408219,Cuba,masculino,,1857,1924,
3239,Eugenio Pereira Salas,http://www.wikidata.org/entity/Q5408321,Chile,masculino,,1904,1979,
63008,Eugenio de Llaguno y Amírola,http://www.wikidata.org/entity/Q5408346,España,masculino,,1724,1799,
1300,Pedro González-Blanco,http://www.wikidata.org/entity/Q5409434,España,masculino,,1879,1961,
8431,Antonio López Gómez,http://www.wikidata.org/entity/Q5409575,España,masculino,,1923,2001,
30833,Mariano Carderera y Potó,http://www.wikidata.org/entity/Q5410468,España,masculino,,1815,1893,
37163,Juan Temboury,http://www.wikidata.org/entity/Q5411626,España,masculino,,1899,1965,
2972,Eusebio Asquerino,http://www.wikidata.org/entity/Q5414223,España,masculino,,1822,1892,
30170,Fabio Albergati,http://www.wikidata.org/entity/Q5427783,,masculino,,1538,1606,
82720,Fabio Morábito,http://www.wikidata.org/entity/Q5427852,México,masculino,,1955,,
6967,Federico González Suárez,http://www.wikidata.org/entity/Q5441010,Colombia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Federico%20Gonz%C3%A1les%20Su%C3%A1rez%2C%20por%20C%C3%A9sar%20Villacr%C3%A9s%20%281906%29.jpg,1844,1917,
6967,Federico González Suárez,http://www.wikidata.org/entity/Q5441010,Ecuador,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Federico%20Gonz%C3%A1les%20Su%C3%A1rez%2C%20por%20C%C3%A9sar%20Villacr%C3%A9s%20%281906%29.jpg,1844,1917,
20688,Felino Maria Sandeo,http://www.wikidata.org/entity/Q5441928,,masculino,,1444,1503,
71850,Felipe Clemente de Diego,http://www.wikidata.org/entity/Q5441962,España,masculino,,1866,1945,
453,Felipe Godínez,http://www.wikidata.org/entity/Q5441985,España,masculino,,1588,1637,
74989,Felipe Montes,http://www.wikidata.org/entity/Q5442015,México,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/FM%20escritor.JPG,1961,,
42741,Felix Borowski,http://www.wikidata.org/entity/Q5442146,Reino Unido,masculino,,1872,1956,
42741,Felix Borowski,http://www.wikidata.org/entity/Q5442146,Estados Unidos,masculino,,1872,1956,
10303,Fermín Abella y Blave,http://www.wikidata.org/entity/Q5444429,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Face%20fermin%20abella%20blave.JPG,1832,1888,
10269,Fernando Santiván,http://www.wikidata.org/entity/Q5444923,Chile,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Fernando%20Santiv%C3%A1n.jpg,1886,1973,
11214,Fernando Villalón,http://www.wikidata.org/entity/Q5444958,España,masculino,,1881,1930,poesía
65605,Fernando de Valenzuela,http://www.wikidata.org/entity/Q5445009,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Fernando%20de%20Valenzuela%20Claudio%20Coello.jpg,1636,1692,
42150,Florencio Constantino,http://www.wikidata.org/entity/Q5460849,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Florencio%20Constantino%2C%20Bain%20Collection.jpg,1869,1919,
60236,Francesco Zucchi,http://www.wikidata.org/entity/Q5479615,,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Francesco%20Zucchi.JPG,1692,1764,
74859,Francis Home,http://www.wikidata.org/entity/Q5481311,,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Francis%20Home%20%281719-1813%29.jpg,1719,1813,
37195,Francis James Rennell Rodd Rennell of Rodd,http://www.wikidata.org/entity/Q5482325,Reino Unido,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Allied%20Military%20Government%20in%20Sicily%2C%201943%20TR1424.jpg,1895,1978,
3395,Francisco Cantera Burgos,http://www.wikidata.org/entity/Q5483234,España,masculino,,1901,1978,
21092,Francisco Cerdá y Rico,http://www.wikidata.org/entity/Q5483254,España,masculino,,1739,1800,
12923,Francisco Fabián y Fuero,http://www.wikidata.org/entity/Q5483349,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Francisco%20Fabian%20y%20Fuero.jpg,1719,1801,
2723,Javier de Burgos y Sarragoiti,http://www.wikidata.org/entity/Q5483533,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Javier%20de%20Burgos%2C%20de%20Compa%C3%B1y%2C%20Blanco%20y%20Negro%2C%2015-03-1902.jpg,1842,1902,
3671,Francisco Mariano Nifo,http://www.wikidata.org/entity/Q5483653,España,masculino,,1719,1803,
1374,Francisco Maspons y Labrós,http://www.wikidata.org/entity/Q5483684,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Ramon%20Casas%20-%20MNAC-%20Francesc%20Maspons-%20027561-D%20006547.jpg,1840,1901,
70642,Francisco Monterde,http://www.wikidata.org/entity/Q5483715,México,masculino,,1894,1985,
12962,Francisco Morales Lomas,http://www.wikidata.org/entity/Q5483722,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Portugal2008%20020.jpg,1960,,dramaturgia#novela#poesía
2115,Francisco Núñez de Pineda y Bascuñán,http://www.wikidata.org/entity/Q5483762,,masculino,,1607,1682,
71319,Francisco Petrone,http://www.wikidata.org/entity/Q5483792,Argentina,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Francisco%20Petrone.jpg,1902,1967,
67879,Francisco Pérez Bayer,http://www.wikidata.org/entity/Q5483823,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Retrato%20de%20Francisco%20P%C3%A9rez%20Bayer%20%28Universidad%20de%20Salamanca%29.jpg,1711,1794,
36493,Francisco Romero,http://www.wikidata.org/entity/Q5483895,Argentina,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Francisco%20Romero.jpg,1891,1962,
36493,Francisco Romero,http://www.wikidata.org/entity/Q5483895,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Francisco%20Romero.jpg,1891,1962,
15960,Francisco Vallés,http://www.wikidata.org/entity/Q5484026,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/DivinoValles.jpg,1524,1592,
2880,Francisco A. de Icaza,http://www.wikidata.org/entity/Q5484131,México,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Francisco%20A.%20de%20Icaza.%20Delegados%20oficiales%20del%20Congreso%20Hispanoamericano%20de%201900%2C%20de%20Franzen%2C%20Blanco%20y%20Negro%2C%2024-11-1900%20c%20%28cropped%29.jpg,1863,1925,
2880,Francisco A. de Icaza,http://www.wikidata.org/entity/Q5484131,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Francisco%20A.%20de%20Icaza.%20Delegados%20oficiales%20del%20Congreso%20Hispanoamericano%20de%201900%2C%20de%20Franzen%2C%20Blanco%20y%20Negro%2C%2024-11-1900%20c%20%28cropped%29.jpg,1863,1925,
518,Francisco de Medrano,http://www.wikidata.org/entity/Q5484140,España,masculino,,1570,1607,poesía
5788,Francisco de Trillo y Figueroa,http://www.wikidata.org/entity/Q5484195,España,masculino,,1618,1680,poesía
2635,Antonio Vico y Pintos,http://www.wikidata.org/entity/Q5484432,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Antonio%20Vico.jpg,1840,1902,
2835,Antonio Argerich,http://www.wikidata.org/entity/Q5484787,Argentina,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/JuanAntonioArgerich-CyC-Cao-1900.jpg,1855,1940,
41927,Genaro Lahuerta,http://www.wikidata.org/entity/Q5485095,España,masculino,,1905,1985,
35536,Francisco Bulnes,http://www.wikidata.org/entity/Q5485590,México,masculino,,1847,1924,
16099,Alejandro San Martín y Satrústegui,http://www.wikidata.org/entity/Q5486751,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Alejandro%20San%20Mart%C3%ADn%20%28Mercurio%2C%201906%29.jpg,1847,1908,
34403,Carlos Martínez Rivas,http://www.wikidata.org/entity/Q5487403,Nicaragua,masculino,,1924,1998,
414,Frank L. Packard,http://www.wikidata.org/entity/Q5487805,Canadá,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Frank%20L%20Packard%20-%20Dec%201920%20EH.jpg,1877,1942,
5281,Eduardo Lustonó,http://www.wikidata.org/entity/Q5493130,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/1883-09-09%2C%20Madrid%20C%C3%B3mico%2C%20de%20Cilla%2C%20Eduardo%20Luston%C3%B3%20%28cropped%29.jpg,1849,1906,
56408,Cayetano de Mergelina y Luna,http://www.wikidata.org/entity/Q5494993,España,masculino,,1890,1962,
13824,Cayetano de Mergelina y Luna,http://www.wikidata.org/entity/Q5494993,España,masculino,,1890,1962,
18846,Frederic Shoberl,http://www.wikidata.org/entity/Q5497135,Reino Unido,masculino,,1775,1853,
36943,Frederick A. de Armas,http://www.wikidata.org/entity/Q5497228,Cuba,masculino,,1945,,
72070,Frederick H. Shaw,http://www.wikidata.org/entity/Q5497935,España,masculino,,1864,1924,
58990,Fructuoso Orduna,http://www.wikidata.org/entity/Q5506345,España,masculino,,1893,1973,
192,Gabriel Lobo Lasso de la Vega,http://www.wikidata.org/entity/Q5515725,España,masculino,,1555,1615,poesía
38648,Gaspar Hurtado,http://www.wikidata.org/entity/Q5526542,España,masculino,,1575,1647,
34648,José Antonio de Armona y Murga,http://www.wikidata.org/entity/Q5547499,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Don%20Jos%C3%A9%20Antonio%20de%20Armona%20y%20Murga%2C%20Corregidor%20de%20Madrid.jpg,1726,1792,
34360,Armando Roa,http://www.wikidata.org/entity/Q5551188,,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Armando%20Roa.jpg,1915,1997,
6748,Jerónimo de Pasamonte,http://www.wikidata.org/entity/Q5551713,España,masculino,,1553,1604,
35482,Alfonso Paso,http://www.wikidata.org/entity/Q5551905,España,masculino,,1926,1978,dramaturgia
41255,Ramón Rosa,http://www.wikidata.org/entity/Q5556348,Honduras,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Ramon%20Rosa.jpg,1848,1893,
31365,Juan Agapito y Revilla,http://www.wikidata.org/entity/Q5556589,España,masculino,,1867,1944,
10265,Jerónimo Lagos Lisboa,http://www.wikidata.org/entity/Q5558739,Chile,masculino,,1883,1958,poesía
57401,Pedro Luis de Gálvez,http://www.wikidata.org/entity/Q5559358,España,masculino,,1882,1940,poesía
10229,Xavier Abril,http://www.wikidata.org/entity/Q5561048,Perú,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Xavier%20Abril.jpg,1905,1990,
74978,Pere Alsius i Torrent,http://www.wikidata.org/entity/Q5562304,España,masculino,,1839,1915,
64099,Giambattista Brustolon,http://www.wikidata.org/entity/Q5563708,,masculino,,1712,1796,
64099,Giambattista Brustolon,http://www.wikidata.org/entity/Q5563708,,masculino,,1726,1796,
34595,Giovanni Battista de' Cavalieri,http://www.wikidata.org/entity/Q5563765,,masculino,,1526,1597,
34595,Giovanni Battista de' Cavalieri,http://www.wikidata.org/entity/Q5563765,,masculino,,1526,1601,
40307,Giovanni Folo,http://www.wikidata.org/entity/Q5563837,,masculino,,1764,1836,
33792,Giovanni Lorenzo Berti,http://www.wikidata.org/entity/Q5563893,,masculino,,1696,1766,
31936,Giovanni Tortelli,http://www.wikidata.org/entity/Q5564003,,masculino,,1400,1466,
47954,Ralph Bates,http://www.wikidata.org/entity/Q5567072,Reino Unido,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Ralph%20Bates%20%281938%29.jpg,1899,2000,
2519,Silvestre de Balboa,http://www.wikidata.org/entity/Q5573743,Cuba,masculino,,1563,1620,poesía
2519,Silvestre de Balboa,http://www.wikidata.org/entity/Q5573743,España,masculino,,1563,1620,poesía
70786,José Ignacio Garmendia,http://www.wikidata.org/entity/Q5573750,Argentina,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Jos%C3%A9%20Ignacio%20Garmendia%20-%20Imagen.jpg,1841,1925,
37811,Juan Díaz del Moral,http://www.wikidata.org/entity/Q5575370,España,masculino,,1870,1948,
70230,Eugenio IV,http://www.wikidata.org/entity/Q167561,,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/PapstEugen.jpg,1383,1447,
761,William Makepeace Thackeray,http://www.wikidata.org/entity/Q167768,Reino Unido,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/William%20Makepeace%20Thackeray%20by%20Jesse%20Harrison%20Whitehurst-crop.jpg,1811,1863,sátira
44330,Domenico Scarlatti,http://www.wikidata.org/entity/Q167837,,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Retrato%20de%20Domenico%20Scarlatti.jpg,1685,1757,ópera
611,James Fenimore Cooper,http://www.wikidata.org/entity/Q167856,Estados Unidos,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/James%20Fenimore%20Cooper%20by%20Jarvis.jpg,1789,1851,novela de aventuras
43188,Zbigniew Brzezinski,http://www.wikidata.org/entity/Q168041,Polonia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Zbigniew%20Brzezinski%2C%201977.jpg,1928,2017,
43188,Zbigniew Brzezinski,http://www.wikidata.org/entity/Q168041,Estados Unidos,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Zbigniew%20Brzezinski%2C%201977.jpg,1928,2017,
43297,Zbigniew Rudziński,http://www.wikidata.org/entity/Q168156,Polonia,masculino,,1935,,
71230,Jean-Victor Poncelet,http://www.wikidata.org/entity/Q168452,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Jean-Victor%20Poncelet.jpg,1788,1867,
1824,Adalbert Stifter,http://www.wikidata.org/entity/Q168542,Austria,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Sz%C3%A9kely%20Portrait%20of%20Adalbert%20Stifter%201863.jpg,1805,1868,
852,Robert Frost,http://www.wikidata.org/entity/Q168728,Estados Unidos,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Jb%20modern%20frost%202%20e.jpg,1874,1963,
43648,Zdzisław Jachimecki,http://www.wikidata.org/entity/Q169249,Polonia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Zdzislaw%20Jachimecki%20Polish%20composer.jpg,1882,1953,
40653,Inocencio VI,http://www.wikidata.org/entity/Q169288,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Papa%20Innocentius%20Sextus.jpg,1282,1362,
40468,Zebulon Pike,http://www.wikidata.org/entity/Q169549,Estados Unidos,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Zebulon%20Pike.jpg,1779,1813,
60094,Martín V,http://www.wikidata.org/entity/Q169612,,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Pisanello%2C%20copia%20da%20Ritratto%20di%20Martino%20V%20%28Galleria%20Colonna%29.jpg,1369,1431,
27889,Julio III,http://www.wikidata.org/entity/Q169911,,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Girolamo%20Sicciolante%20-%20Paus%20Julius%20III.jpg,1487,1555,
70392,Nicolás de Piérola Villena,http://www.wikidata.org/entity/Q170057,Perú,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Nicol%C3%A1s%20de%20Pi%C3%A9rola%20Presidente.jpg,1839,1913,
70265,Vincenzo Bellini,http://www.wikidata.org/entity/Q170209,,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Vincenzo%20bellini.jpg,1801,1835,sinfonía#ópera
62482,Benedicto XII,http://www.wikidata.org/entity/Q170389,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Papa%20Benedictus%20Duodecimus.jpg,1280,1342,
63601,Clemente VIII,http://www.wikidata.org/entity/Q170395,,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Clement%20viii.jpg,1536,1605,
25009,Felipe V de España,http://www.wikidata.org/entity/Q170467,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Felipe%20V%20de%20Espa%C3%B1a.jpg,1683,1746,
25009,Felipe V de España,http://www.wikidata.org/entity/Q170467,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Felipe%20V%20de%20Espa%C3%B1a.jpg,1683,1746,
393,Henry James,http://www.wikidata.org/entity/Q170509,Estados Unidos,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Henry%20James%20by%20John%20Singer%20Sargent%20cleaned.jpg,1843,1916,ficción gótica
31159,Apuleyo,http://www.wikidata.org/entity/Q170512,Antigua Roma,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Lucius%20Apuleius%20Platonicus%2C%20from%20%27Crabbes%20Historical%20Dictionary%27%2C%20published%20in%201825%20%28C19%29.jpg,125,170,
10067,Calixto II,http://www.wikidata.org/entity/Q170654,Francia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Pope%20Callixtus%20II.jpg,1065,1124,
43427,Enrico Caruso,http://www.wikidata.org/entity/Q170726,Reino de Italia,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Enrico%20Caruso%20tenor.jpg,1873,1921,ópera
79,Pedro Calderón de la Barca,http://www.wikidata.org/entity/Q170800,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Pedro%20Calder%C3%B3n%20de%20la%20Barca%2001.jpg,1600,1681,teatro#poesía
34386,Diego Rivera,http://www.wikidata.org/entity/Q171128,México,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Diego%20Rivera%20-%20Google%20Art%20Project%20%28cropped%29.jpg,1886,1957,
27451,Diodoro Sículo,http://www.wikidata.org/entity/Q171241,,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Diodoro%20siculo%20-%20storico%20di%20Agira.jpg,-89,-29,
15593,William Hogarth,http://www.wikidata.org/entity/Q171344,Reino Unido,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/The%20Painter%20and%20His%20Pug%20by%20William%20Hogarth.jpg,1697,1764,pintura de historia
14808,Urbano III,http://www.wikidata.org/entity/Q171520,,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/B%20Urban%20III.jpg,1120,1187,
67496,Gregorio XIV,http://www.wikidata.org/entity/Q171622,,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Gregory%20XIV.jpg,1535,1591,
4229,Jorge Edwards,http://www.wikidata.org/entity/Q171672,Chile,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Edwards%2C%20Jorge.jpg,1931,,poesía
4229,Jorge Edwards,http://www.wikidata.org/entity/Q171672,España,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Edwards%2C%20Jorge.jpg,1931,,poesía
6722,Terencio,http://www.wikidata.org/entity/Q172048,,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Terenz2.gif,-184,-158,comedia
29009,Amiano Marcelino,http://www.wikidata.org/entity/Q172198,Antigua Roma,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Ammianus%20Marcellinus%201533.jpg,330,395,
8162,John Rawls,http://www.wikidata.org/entity/Q172544,Estados Unidos,masculino,,1921,2002,
1595,Giacomo Leopardi,http://www.wikidata.org/entity/Q172599,Estados Pontificios,masculino,http://commons.wikimedia.org/wiki/Special:FilePath/Leopardi%2C%20Giacomo%20%281798-1837%29%20-%20ritr.%20A%20Ferrazzi%2C%20Recanati%2C%20casa%20Leopardi.jpg,1798,1837,
